id,post_id,type,is_discriminatory,target_gender,types
1483,844264,comment,False,,
1484,844264,comment,False,,
1485,844264,comment,True,남성,"A,F"
1486,844264,comment,True,여성,"A,C"
1487,844264,comment,True,남성,"A,C"
1488,844264,comment,True,남성,"A,F"
1489,844264,comment,True,남성,"A,C"
1490,844264,comment,True,남성,"A,C"
1491,844264,comment,False,,
1492,844264,comment,True,여성,"A,C"
1493,844264,comment,False,,
1494,844264,comment,True,여성,A
1495,844264,comment,True,여성,A
1496,844264,comment,True,여성,A
1497,844264,comment,False,,
1498,844262,title,False,,
1499,844262,body,True,여성,"A,G"
1500,844262,comment,True,여성,"A,F"
1501,844262,comment,False,,
1502,844262,comment,False,,
1503,844262,comment,False,,
1504,844262,comment,True,남성,"A,F"
1505,844262,comment,False,,
1506,844262,comment,True,여성,A
1507,844262,comment,False,,
1508,844262,comment,False,,
1509,844262,comment,False,,
1510,844262,comment,False,,
1511,844262,comment,True,남성,"A,F"
1512,844261,title,True,남성,"B,C"
1513,844261,body,True,남성,"B,C,F"
1514,844261,comment,True,남성,B
1515,844261,comment,True,남성,B
1516,844261,comment,False,,
1517,844261,comment,True,남성,B
1518,844261,comment,False,,
1519,844261,comment,True,남성,"A,F"
1520,844261,comment,True,남성,"A,C"
1521,844260,title,False,,
1522,844260,body,True,남성,"A,C"
1523,844260,comment,True,남성,A
1524,844260,comment,False,,
1525,844260,comment,True,남성,"A,C"
1526,844260,comment,True,남성,"A,C,F"
1527,844260,comment,False,,
1528,844260,comment,False,,
1529,844260,comment,False,,
1530,844260,comment,False,,
1531,844260,comment,False,,
1532,844260,comment,False,,
1533,844260,comment,True,남성,"A,D,F"
1534,844260,comment,False,,
1535,844260,comment,False,,
1536,844260,comment,False,,
1537,844260,comment,True,남성,"A,C"
1538,844260,comment,False,,
1539,844260,comment,False,,
1540,844260,comment,False,,
1541,844259,title,False,,
1542,844259,body,True,남성,"A,C,F"
1543,844259,comment,True,남성,"A,F"
1544,844259,comment,True,남성,"A,C"
1545,844259,comment,True,남성,"A,C"
1546,844259,comment,False,,
1547,844259,comment,False,,
1548,844259,comment,True,남성,"A,C"
1549,844259,comment,False,,
1550,844259,comment,True,여성,A
1551,844259,comment,False,,
1552,844259,comment,True,남성,"A,C"
1553,844259,comment,False,,
1554,844259,comment,True,여성,A
1555,844259,comment,False,,
1556,844257,title,False,,
1557,844257,body,True,여성,C
1558,844257,comment,False,,
1559,844257,comment,True,여성,A
1560,844257,comment,True,남성,"A,C,F"
1561,844257,comment,True,남성,"B,D"
1562,844257,comment,True,남성,"A,C,G"
1563,844257,comment,True,남성,C
1564,844257,comment,False,,
1565,844257,comment,True,남성,"A,C"
1566,844257,comment,True,남성,"A,E"
1567,844257,comment,False,,
1568,844254,title,True,남성,"A,F"
1569,844254,body,True,남성,"A,C,F"
1570,844254,comment,False,,
1571,844254,comment,False,,
1572,844254,comment,True,남성,A
1573,844254,comment,False,,
1574,844254,comment,False,,
1575,844254,comment,False,,
1576,844253,title,True,남성,B
1577,844253,body,True,남성,"A,C"
1578,844253,comment,True,여성,A
1579,844253,comment,False,,
1580,844253,comment,False,,
1581,844253,comment,False,,
1582,844253,comment,False,,
1583,844253,comment,True,남성,"A,F"
1584,844253,comment,False,,
1585,844253,comment,False,,
1586,844253,comment,False,,
1587,844253,comment,False,,
1588,844253,comment,True,여성,"B,D"
1589,844253,comment,True,남성,"A,C"
1590,844253,comment,False,,
1591,844252,title,False,,
1592,844252,body,False,,
1593,844252,comment,True,여성,"A,G"
1594,844252,comment,False,,
1595,844252,comment,True,여성,"A,B,F"
1596,844252,comment,False,,
1597,844252,comment,False,,
1598,844252,comment,True,남성,"A,C"
1599,844252,comment,True,여성,"A,G"
1600,844252,comment,True,여성,"A,C"
1601,844252,comment,True,여성,"A,C"
1602,844252,comment,True,여성,"A,C"
1603,844252,comment,False,,
1604,844252,comment,False,,
1605,844252,comment,True,여성,"A,F"
1606,844252,comment,True,여성,"A,G"
1607,844252,comment,False,,
1608,844252,comment,False,,
1609,844252,comment,False,,
1610,844252,comment,False,,
1611,844252,comment,False,,
1612,844252,comment,True,남성,"A,C"
1613,844249,title,False,,
1614,844249,body,False,,
1615,844249,comment,False,,
1616,844249,comment,False,,
1617,844249,comment,False,,
1618,844249,comment,True,남성,C
1619,844249,comment,True,남성,"A,F"
1620,844249,comment,True,남성,"A,C"
1621,844249,comment,False,,
1622,844249,comment,False,,
1623,844249,comment,False,,
1624,844249,comment,False,,
1625,844248,title,False,,
1626,844248,body,True,남성,"A,C"
1627,844248,comment,True,남성,"A,C"
1628,844248,comment,True,남성,"A,C"
1629,844248,comment,True,남성,"A,C"
1630,844248,comment,True,남성,"A,C"
1631,844248,comment,True,남성,"A,C"
1632,844248,comment,False,,
1633,844248,comment,False,,
1634,844248,comment,False,,
1635,844248,comment,True,남성,"A,C"
1636,844248,comment,True,남성,"A,C"
1637,844248,comment,False,,
1638,844248,comment,True,남성,"A,C,G"
1639,844248,comment,False,,
1640,844248,comment,True,남성,A
1641,844248,comment,True,남성,"A,C"
1642,844248,comment,False,,
1643,844248,comment,False,,
1644,844248,comment,True,남성,"A,C"
1645,844248,comment,False,,
1646,844248,comment,False,,
1647,844247,title,True,남성,"A,G"
1648,844247,body,True,남성,"A,C,G"
1649,844247,comment,True,남성,"A,C,F"
1650,844247,comment,True,남성,"A,F"
1651,844247,comment,True,남성,"A,C"
1652,844247,comment,True,남성,"A,F"
1653,844247,comment,False,,
1654,844247,comment,True,남성,"A,C"
1655,844247,comment,True,남성,"A,C"
1656,844247,comment,True,남성,"A,C"
1657,844246,title,False,,
1658,844246,body,False,,
1659,844246,comment,True,남성,"A,G"
1660,844246,comment,True,남성,"A,C,G"
1661,844246,comment,True,남성,"A,F"
1662,844246,comment,True,남성,A
1663,844246,comment,True,남성,"A,B"
1664,844246,comment,False,,
1665,844246,comment,False,,
1666,844246,comment,False,,
1667,844246,comment,False,,
1668,844246,comment,False,,
1669,844245,title,True,여성,A
1670,844245,body,True,남성,"A,F"
1671,844245,comment,False,,
1672,844245,comment,False,,
1673,844245,comment,False,,
1674,844245,comment,False,,
1675,844245,comment,False,,
1676,844245,comment,False,,
1677,844245,comment,False,,
1678,844245,comment,False,,
1679,844245,comment,False,,
1680,844244,title,False,,
1681,844244,body,True,남성,"A,C,G"
1682,844244,comment,True,남성,"A,C"
1683,844244,comment,False,,
1684,844244,comment,False,,
1685,844244,comment,False,,
1686,844244,comment,False,,
1687,844244,comment,False,,
1688,844244,comment,True,여성,"A,G"
1689,844244,comment,False,,
1690,844244,comment,False,,
1691,844244,comment,False,,
1692,844244,comment,True,남성,F
1693,844244,comment,True,남성,"A,F"
1694,844244,comment,True,남성,"A,F"
1695,844244,comment,True,남성,"A,C,F"
1696,844243,title,False,,
1697,844243,body,True,남성,"A,C"
1698,844243,comment,True,남성,"A,F"
1699,844243,comment,True,남성,A
1700,844243,comment,True,남성,"A,C"
1701,844243,comment,False,,
1702,844243,comment,True,남성,"A,C"
1703,844243,comment,True,남성,"A,F"
1704,844243,comment,False,,
1705,844243,comment,False,,
1706,844243,comment,False,,
1707,844242,title,False,,
1708,844242,body,True,남성,"A,C,F"
1709,844242,comment,False,,
1710,844242,comment,False,,
1711,844242,comment,False,,
1712,844242,comment,True,남성,"A,F"
1713,844242,comment,True,남성,"A,C,F"
1714,844242,comment,False,,
1715,844242,comment,False,,
1716,844242,comment,False,,
1717,844242,comment,True,남성,"A,C"
1718,844242,comment,True,여성,"A,F"
1719,844241,title,False,,
1720,844241,body,True,남성,"A,F"
1721,844241,comment,False,,
1722,844241,comment,True,여성,"A,B,D"
1723,844241,comment,False,,
1724,844241,comment,True,남성,"A,F"
1725,844241,comment,True,남성,"A,C"
1726,844241,comment,True,남성,"A,F"
1727,844241,comment,True,남성,"A,F"
1728,844241,comment,True,남성,"A,C"
1729,844241,comment,True,남성,"A,B,C"
1730,844241,comment,True,남성,"A,C"
1731,844241,comment,True,남성,"A,C"
1732,844241,comment,True,여성,"A,C,G"
1733,844241,comment,True,남성,"A,F"
1734,844241,comment,True,남성,"A,C"
1735,844241,comment,True,남성,"A,C"
1736,844241,comment,True,남성,"A,C"
1737,844241,comment,True,남성,"B,C"
1738,844241,comment,True,남성,A
1739,844241,comment,True,남성,"A,B,C"
1740,844241,comment,True,남성,"A,F"
1741,844240,title,False,,
1742,844240,body,True,남성,"A,C,F"
1743,844240,comment,False,,
1744,844240,comment,True,남성,"A,C"
1745,844240,comment,True,남성,"A,C"
1746,844240,comment,True,남성,"A,C"
1747,844240,comment,False,,
1748,844240,comment,True,남성,"A,C"
1749,844240,comment,False,,
1750,844240,comment,False,,
1751,844240,comment,True,남성,"A,C"
1752,844240,comment,False,,
1753,844240,comment,False,,
1754,844240,comment,True,여성,A
1755,844240,comment,True,여성,"A,D"
1756,844240,comment,True,남성,"A,C"
1757,844240,comment,True,여성,"A,D"
1758,844240,comment,True,여성,A
1759,844240,comment,False,,
1760,844240,comment,True,여성,A
1761,844240,comment,False,,
1762,844239,title,False,,
1763,844239,body,True,남성,"A,C,F"
1764,844239,comment,True,남성,"A,E,F"
1765,844239,comment,True,남성,"A,C"
1766,844239,comment,True,남성,"A,C"
1767,844239,comment,False,,
1768,844239,comment,True,남성,"A,E"
1769,844239,comment,True,남성,"A,F"
1770,844239,comment,True,남성,"A,C"
1771,844239,comment,False,,
1772,844239,comment,True,여성,"A,C"
1773,844239,comment,False,,
1774,844239,comment,True,여성,A
1775,844239,comment,True,남성,"A,F"
1776,844239,comment,True,여성,"A,D"
1777,844239,comment,True,여성,A
1778,844239,comment,True,여성,"A,F"
1779,844239,comment,False,,
1780,844239,comment,False,,
1781,844239,comment,True,여성,A
1782,844238,title,False,,
1783,844238,body,True,남성,"A,F"
1784,844238,comment,False,,
1785,844238,comment,False,,
1786,844238,comment,True,남성,F
1787,844238,comment,False,,
1788,844238,comment,True,남성,"A,C"
1789,844238,comment,True,남성,A
1790,844238,comment,True,남성,"A,F"
1791,844238,comment,False,,
1792,844238,comment,False,,
1793,844237,title,False,,
1794,844237,body,True,남성,"A,F"
1795,844237,comment,False,,
1796,844237,comment,False,,
1797,844237,comment,False,,
1798,844237,comment,False,,
1799,844237,comment,False,,
1800,844237,comment,False,,
1801,844237,comment,False,,
1802,844237,comment,False,,
1803,844237,comment,False,,
1804,844236,title,False,,
1805,844236,body,True,남성,"A,B,C"
1806,844236,comment,True,여성,"A,D"
1807,844236,comment,True,여성,G
1808,844236,comment,True,여성,G
1809,844236,comment,True,여성,"A,C,E"
1810,844236,comment,False,,
1811,844236,comment,True,여성,"A,D"
1812,844236,comment,True,여성,"A,G"
1813,844236,comment,False,,
1814,844236,comment,False,,
1815,844236,comment,True,남성,"A,G"
1816,844236,comment,False,,
1817,844236,comment,True,남성,"A,C"
1818,844236,comment,False,,
1819,844236,comment,True,남성,"A,G"
1820,844235,title,False,,
1821,844235,body,False,,
1822,844235,comment,False,,
1823,844235,comment,False,,
1824,844235,comment,False,,
1825,844235,comment,False,,
1826,844235,comment,False,,
1827,844235,comment,True,여성,"A,B"
1828,844235,comment,False,,
1829,844235,comment,False,,
1830,844235,comment,True,남성,A
1831,844235,comment,False,,
1832,844235,comment,True,여성,A
1833,844235,comment,True,남성,A
1834,844235,comment,False,,
1835,844235,comment,False,,
1836,844235,comment,False,,
1837,844235,comment,False,,
1838,844235,comment,True,여성,A
1839,844235,comment,False,,
1840,844235,comment,False,,
1841,844235,comment,False,,
1842,844234,title,True,여성,A
1843,844234,body,True,여성,A
1844,844234,comment,False,,
1845,844234,comment,False,,
1846,844234,comment,False,,
1847,844234,comment,True,여성,"A,B,F"
1848,844234,comment,False,,
1849,844234,comment,False,,
1850,844234,comment,True,남성,"A,C"
1851,844234,comment,True,남성,"A,B"
1852,844234,comment,False,,
1853,844234,comment,False,,
1854,844234,comment,True,여성,"A,F"
1855,844234,comment,True,여성,"A,C,F"
1856,844234,comment,False,,
1857,844234,comment,True,여성,"A,F"
1858,844234,comment,True,여성,"A,C"
1859,844234,comment,True,여성,A
1860,844234,comment,False,,
1861,844234,comment,True,여성,A
1862,844234,comment,True,여성,"A,F"
1863,844234,comment,False,,
1864,844233,title,True,여성,"A,D"
1865,844233,body,True,남성,"A,D"
1866,844233,comment,True,남성,"A,C"
1867,844233,comment,False,,
1868,844233,comment,False,,
1869,844233,comment,False,,
1870,844233,comment,True,남성,"A,C"
1871,844233,comment,True,여성,"A,D,F"
1872,844233,comment,False,,
1873,844233,comment,True,남성,"A,C"
1874,844233,comment,False,,
1875,844233,comment,True,남성,"A,D"
1876,844233,comment,True,남성,A
1877,844233,comment,True,여성,"A,G"
1878,844233,comment,True,여성,F
1879,844233,comment,True,여성,"A,D"
1880,844233,comment,False,,
1881,844233,comment,True,남성,"A,C"
1882,844233,comment,False,,
1883,844233,comment,True,남성,"A,C"
1884,844232,title,False,,
1885,844232,body,False,,
1886,844232,comment,False,,
1887,844232,comment,False,,
1888,844232,comment,False,,
1889,844232,comment,False,,
1890,844232,comment,False,,
1891,844232,comment,False,,
1892,844232,comment,True,여성,F
1893,844232,comment,False,,
1894,844232,comment,False,,
1895,844232,comment,False,,
1896,844232,comment,False,,
1897,844232,comment,False,,
1898,844232,comment,False,,
1899,844232,comment,False,,
1900,844232,comment,False,,
1901,844232,comment,False,,
1902,844232,comment,False,,
1903,844232,comment,True,남성,A
1904,844232,comment,False,,
1905,844232,comment,False,,
1906,844231,title,True,남성,A
1907,844231,body,True,남성,"A,C,F"
1908,844231,comment,False,,
1909,844231,comment,False,,
1910,844231,comment,True,남성,"A,F"
1911,844231,comment,False,,
1912,844231,comment,True,남성,A
1913,844231,comment,False,,
1914,844231,comment,False,,
1915,844231,comment,True,남성,"A,F"
1916,844231,comment,True,여성,"A,C"
1917,844231,comment,True,남성,"A,C"
1918,844231,comment,False,,
1919,844231,comment,True,여성,"A,F"
1920,844230,title,False,,
1921,844230,body,True,남성,"A,C,F"
1922,844230,comment,False,,
1923,844230,comment,False,,
1924,844230,comment,False,,
1925,844230,comment,False,,
1926,844230,comment,False,,
1927,844230,comment,False,,
1928,844230,comment,False,,
1929,844230,comment,False,,
1930,844230,comment,False,,
1931,844230,comment,False,,
1932,844230,comment,False,,
1933,844230,comment,True,남성,"A,C,F"
1934,844229,title,False,,
1935,844229,body,True,남성,"A,C,F"
1936,844229,comment,False,,
1937,844229,comment,False,,
1938,844229,comment,False,,
1939,844229,comment,False,,
1940,844229,comment,False,,
1941,844229,comment,False,,
1942,844229,comment,False,,
1943,844229,comment,True,남성,"A,C,F"
1944,844229,comment,True,여성,"A,C"
1945,844229,comment,True,여성,A
1946,844229,comment,False,,
1947,844229,comment,False,,
1948,844229,comment,False,,
1949,844229,comment,False,,
1950,844229,comment,False,,
1951,844229,comment,False,,
1952,844229,comment,False,,
1953,844229,comment,False,,
1954,844229,comment,False,,
1955,844229,comment,False,,
1956,844228,title,False,,
1957,844228,body,True,남성,"A,F,G"
1958,844228,comment,False,,
1959,844228,comment,False,,
1960,844228,comment,False,,
1961,844228,comment,False,,
1962,844228,comment,False,,
1963,844228,comment,False,,
1964,844228,comment,False,,
1965,844228,comment,False,,
1966,844228,comment,False,,
1967,844228,comment,False,,
1968,844228,comment,False,,
1969,844228,comment,True,남성,"A,C"
1970,844228,comment,False,,
1971,844228,comment,False,,
1972,844228,comment,False,,
1973,844228,comment,False,,
1974,844228,comment,False,,
1975,844228,comment,False,,
1976,844228,comment,False,,
1977,844228,comment,False,,
1978,844227,title,False,,
1979,844227,body,True,남성,"A,F"
1980,844227,comment,False,,
1981,844227,comment,False,,
1982,844227,comment,False,,
1983,844227,comment,False,,
1984,844227,comment,True,남성,F
1985,844227,comment,False,,
1986,844227,comment,False,,
1987,844227,comment,True,남성,F
1988,844227,comment,True,남성,C
1989,844227,comment,True,남성,F
1990,844227,comment,True,남성,F
1991,844227,comment,True,남성,F
1992,844227,comment,False,,
1993,844227,comment,True,남성,C
1994,844227,comment,False,,
1995,844227,comment,False,,
1996,844227,comment,False,,
1997,844227,comment,False,,
1998,844227,comment,False,,
1999,844227,comment,False,,
2000,844226,title,True,남성,A
2001,844226,body,True,남성,"A,C,G"
2002,844226,comment,True,남성,"A,C"
2003,844226,comment,True,남성,"A,F"
2004,844226,comment,True,남성,"A,C"
2005,844226,comment,True,남성,A
2006,844226,comment,True,남성,"A,B,C"
2007,844226,comment,True,남성,A
2008,844226,comment,False,,
2009,844226,comment,True,남성,"A,C,F"
2010,844226,comment,False,,
2011,844226,comment,True,남성,"A,F"
2012,844225,title,False,,
2013,844225,body,True,남성,"A,C,F"
2014,844225,comment,False,,
2015,844225,comment,True,여성,A
2016,844225,comment,True,여성,A
2017,844225,comment,True,여성,"A,F"
2018,844225,comment,True,여성,A
2019,844225,comment,True,여성,"A,C"
2020,844225,comment,True,여성,A
2021,844225,comment,True,여성,"A,F"
2022,844225,comment,True,남성,"A,C"
2023,844225,comment,False,,
2024,844225,comment,True,여성,A
2025,844225,comment,True,여성,"A,C"
2026,844225,comment,False,,
2027,844225,comment,False,,
2028,844225,comment,False,,
2029,844225,comment,False,,
2030,844225,comment,True,여성,A
2031,844225,comment,False,,
2032,844225,comment,True,여성,C
2033,844225,comment,False,,
2034,844224,title,False,,
2035,844224,body,True,남성,"A,F"
2036,844224,comment,False,,
2037,844224,comment,False,,
2038,844224,comment,False,,
2039,844224,comment,False,,
2040,844224,comment,False,,
2041,844224,comment,False,,
2042,844224,comment,False,,
2043,844224,comment,False,,
2044,844223,title,False,,
2045,844223,body,False,,
2046,844223,comment,False,,
2047,844223,comment,True,남성,"A,C"
2048,844223,comment,True,남성,"A,C"
2049,844223,comment,True,남성,"A,C,D,F"
2050,844223,comment,False,,
2051,844223,comment,False,,
2052,844223,comment,False,,
2053,844223,comment,True,남성,F
2054,844223,comment,False,,
2055,844223,comment,False,,
2056,844223,comment,True,남성,A
2057,844222,title,True,여성,"A,G"
2058,844222,body,True,여성,"A,D,G"
2059,844222,comment,True,남성,"A,C"
2060,844222,comment,False,,
2061,844222,comment,False,,
2062,844222,comment,False,,
2063,844222,comment,True,여성,"A,D"
2064,844222,comment,False,,
2065,844222,comment,False,,
2066,844222,comment,False,,
2067,844222,comment,False,,
2068,844222,comment,False,,
2069,844222,comment,False,,
2070,844222,comment,True,남성,A
2071,844222,comment,True,남성,"A,C"
2072,844222,comment,True,남성,"A,C"
2073,844222,comment,True,여성,"A,B"
2074,844222,comment,False,,
2075,844222,comment,True,남성,"A,C"
2076,844222,comment,False,,
2077,844221,title,True,남성,"A,C"
2078,844221,body,True,남성,"A,C,F"
2079,844221,comment,False,,
2080,844221,comment,True,남성,"A,C,F"
2081,844221,comment,False,,
2082,844221,comment,False,,
2083,844221,comment,False,,
2084,844221,comment,False,,
2085,844221,comment,False,,
2086,844221,comment,False,,
2087,844221,comment,True,남성,"A,C,G"
2088,844221,comment,True,남성,"A,F"
2089,844221,comment,False,,
2090,844220,title,True,남성,"A,C"
2092,844220,comment,True,남성,A
2093,844220,comment,True,남성,"A,B"
2094,844220,comment,True,남성,"A,B"
2095,844220,comment,True,남성,"A,F"
2096,844220,comment,True,남성,A
2097,844220,comment,False,,
2098,844220,comment,False,,
2099,844220,comment,True,여성,"A,C"
2100,844219,title,False,,
2101,844219,body,True,여성,"A,C"
2102,844219,comment,False,,
2103,844219,comment,True,여성,"A,C"
2104,844219,comment,False,,
2105,844219,comment,False,,
2106,844219,comment,False,,
2107,844219,comment,False,,
2108,844219,comment,False,,
2109,844219,comment,False,,
2110,844219,comment,False,,
2111,844219,comment,False,,
2112,844219,comment,False,,
2113,844219,comment,False,,
2114,844219,comment,False,,
2115,844219,comment,False,,
2116,844219,comment,False,,
2117,844219,comment,False,,
2118,844219,comment,False,,
2119,844219,comment,False,,
2120,844219,comment,False,,
2121,844219,comment,False,,
2122,844218,title,False,,
2123,844218,body,True,남성,"A,C,G"
2124,844218,comment,True,남성,"A,C"
2125,844218,comment,False,,
2126,844218,comment,False,,
2127,844218,comment,True,여성,"A,D"
2128,844218,comment,True,남성,"A,B,C"
2129,844218,comment,True,남성,A
2130,844218,comment,False,,
2131,844218,comment,True,여성,D
2132,844218,comment,False,,
2133,844218,comment,False,,
2134,844218,comment,True,남성,F
2135,844218,comment,True,남성,"A,C"
2136,844218,comment,True,남성,"A,C"
2137,844218,comment,True,남성,"A,C"
2138,844218,comment,True,남성,A
2139,844218,comment,False,,
2140,844217,title,False,,
2141,844217,body,True,남성,"A,E"
2142,844217,comment,True,남성,"A,C"
2143,844217,comment,False,,
2144,844217,comment,False,,
2145,844217,comment,False,,
2146,844217,comment,False,,
2147,844217,comment,False,,
2148,844217,comment,False,,
2149,844217,comment,False,,
2150,844217,comment,False,,
2151,844217,comment,False,,
2152,844217,comment,False,,
2153,844216,title,False,,
2154,844216,body,True,남성,"A,C"
2155,844216,comment,False,,
2156,844216,comment,True,여성,"A,C"
2157,844216,comment,True,남성,"B,F"
2158,844216,comment,False,,
2159,844216,comment,False,,
2160,844216,comment,False,,
2161,844216,comment,False,,
2162,844216,comment,False,,
2163,844216,comment,True,여성,"A,C,G"
2164,844216,comment,False,,
2165,844216,comment,False,,
2166,844216,comment,False,,
2167,844216,comment,False,,
2168,844216,comment,False,,
2169,844214,title,True,여성,A
2170,844214,body,False,,
2171,844214,comment,True,남성,"A,C"
2172,844214,comment,False,,
2173,844214,comment,False,,
2174,844214,comment,False,,
2175,844214,comment,True,여성,A
2176,844214,comment,False,,
2177,844214,comment,False,,
2178,844214,comment,True,여성,A
2179,844214,comment,False,,
2180,844214,comment,False,,
2181,844214,comment,False,,
2182,844214,comment,True,여성,A
2183,844214,comment,False,,
2184,844214,comment,True,남성,A
2185,844214,comment,False,,
2186,844214,comment,False,,
2187,844214,comment,True,여성,"A,C"
2188,844214,comment,False,,
2189,844214,comment,True,여성,A
2190,844214,comment,False,,
2191,844213,title,False,,
2192,844213,body,True,남성,"A,C"
2193,844213,comment,False,,
2194,844213,comment,False,,
2195,844213,comment,False,,
2196,844213,comment,True,남성,"A,C"
2197,844213,comment,True,남성,"A,C"
2198,844213,comment,False,,
2199,844213,comment,False,,
2200,844213,comment,False,,
2201,844213,comment,False,,
2202,844213,comment,True,남성,"A,C"
2203,844213,comment,False,,
2204,844213,comment,False,,
2205,844213,comment,True,남성,"A,C"
2206,844213,comment,False,,
2207,844213,comment,True,남성,"A,C"
2208,844213,comment,True,남성,"A,C"
2209,844213,comment,True,남성,"A,C"
2210,844213,comment,True,남성,C
2211,844213,comment,True,남성,"D,F"
2212,844213,comment,False,,
2213,844212,title,False,,
2214,844212,body,True,남성,"A,C,F"
2215,844212,comment,True,남성,"A,C"
2216,844212,comment,False,,
2217,844212,comment,True,남성,"A,F"
2218,844212,comment,False,,
2219,844212,comment,False,,
2220,844212,comment,False,,
2221,844212,comment,False,,
2222,844212,comment,False,,
2223,844212,comment,False,,
2224,844212,comment,False,,
2225,844212,comment,True,남성,C
2226,844212,comment,True,남성,"A,C"
2227,844212,comment,True,남성,"A,C"
2228,844212,comment,False,,
2229,844212,comment,False,,
2230,844212,comment,False,,
2231,844212,comment,False,,
2232,844212,comment,False,,
2233,844212,comment,False,,
2234,844212,comment,False,,
2235,844211,title,False,,
2236,844211,body,True,남성,"A,C"
2237,844211,comment,False,,
2238,844211,comment,True,남성,A
2239,844210,title,False,,
2240,844210,body,True,남성,"A,C"
2241,844210,comment,False,,
2242,844210,comment,False,,
2243,844210,comment,False,,
2244,844210,comment,True,여성,A
2245,844210,comment,False,,
2246,844210,comment,False,,
2247,844210,comment,False,,
2248,844210,comment,True,여성,"A,D"
2249,844210,comment,False,,
2250,844210,comment,False,,
2251,844210,comment,True,남성,"A,C"
2252,844210,comment,True,여성,"A,D"
2253,844210,comment,False,,
2254,844210,comment,False,,
2255,844210,comment,False,,
2256,844210,comment,False,,
2257,844210,comment,False,,
2258,844210,comment,False,,
2259,844210,comment,False,,
2260,844210,comment,False,,
2261,844208,title,True,여성,A
2262,844208,body,True,여성,"A,E"
2263,844208,comment,True,남성,"A,C"
2264,844208,comment,True,남성,"A,D,F"
2265,844208,comment,True,남성,"A,C,E,F"
2266,844208,comment,False,,
2267,844208,comment,True,여성,B
2268,844208,comment,False,,
2269,844208,comment,True,남성,"A,C"
2270,844208,comment,False,,
2271,844208,comment,False,,
2272,844208,comment,False,,
2273,844207,title,False,,
2274,844207,body,True,남성,"A,C,G"
2275,844207,comment,True,여성,"A,C"
2276,844207,comment,False,,
2277,844207,comment,False,,
2278,844207,comment,True,남성,"A,C"
2279,844207,comment,True,남성,A
2280,844207,comment,False,,
2281,844207,comment,False,,
2282,844207,comment,True,남성,C
2283,844207,comment,False,,
2284,844207,comment,True,남성,"A,F"
2285,844207,comment,False,,
2286,844207,comment,True,남성,"A,C"
2287,844206,title,False,,
2288,844206,body,True,여성,"A,C,G"
2289,844206,comment,False,,
2290,844206,comment,False,,
2291,844206,comment,True,여성,"A,C"
2292,844206,comment,True,남성,"A,C,F"
2293,844206,comment,False,,
2294,844206,comment,True,남성,"A,C"
2295,844206,comment,False,,
2296,844206,comment,True,남성,"A,C"
2297,844206,comment,False,,
2298,844206,comment,False,,
2299,844206,comment,False,,
2300,844206,comment,False,,
2301,844206,comment,False,,
2302,844206,comment,False,,
2303,844206,comment,True,남성,"A,C"
2304,844206,comment,False,,
2305,844206,comment,True,여성,"A,C"
2306,844206,comment,True,남성,"A,C"
2307,844206,comment,True,여성,"A,C"
2308,844206,comment,False,,
2309,844205,title,False,,
2311,844205,comment,False,,
2312,844205,comment,False,,
2313,844205,comment,False,,
2314,844205,comment,False,,
2315,844205,comment,False,,
2316,844205,comment,False,,
2317,844205,comment,True,남성,"A,F"
2318,844205,comment,True,남성,"A,F"
2319,844205,comment,True,남성,A
2320,844205,comment,True,남성,"A,C"
2321,844205,comment,True,여성,"A,C,D"
2322,844205,comment,True,남성,"A,C"
2323,844205,comment,True,남성,"A,C"
2324,844205,comment,True,남성,"A,F"
2325,844205,comment,True,남성,A
2326,844205,comment,True,남성,A
2327,844205,comment,False,,
2328,844205,comment,True,여성,A
2329,844204,title,False,,
2330,844204,body,True,남성,"A,C"
2331,844204,comment,False,,
2332,844204,comment,True,남성,"A,F"
2333,844204,comment,False,,
2334,844204,comment,False,,
2335,844204,comment,True,남성,"A,D"
2336,844204,comment,False,,
2337,844204,comment,False,,
2338,844204,comment,False,,
2339,844204,comment,True,남성,"A,C"
2340,844204,comment,False,,
2341,844204,comment,False,,
2342,844204,comment,False,,
2343,844204,comment,False,,
2344,844204,comment,False,,
2345,844203,title,True,여성,B
2346,844203,body,True,남성,"A,C"
2347,844203,comment,False,,
2348,844203,comment,True,남성,"A,C"
2349,844203,comment,False,,
2350,844203,comment,False,,
2351,844203,comment,False,,
2352,844203,comment,False,,
2353,844203,comment,False,,
2354,844203,comment,True,남성,"A,C,F"
2355,844203,comment,True,남성,"A,C"
2356,844203,comment,False,,
2357,844203,comment,False,,
2358,844203,comment,True,남성,"A,C"
2359,844203,comment,False,,
2360,844203,comment,True,남성,"A,C"
2361,844203,comment,True,남성,"A,C"
2362,844203,comment,False,,
2363,844203,comment,False,,
2364,844203,comment,False,,
2365,844203,comment,False,,
2366,844203,comment,False,,
2367,844202,title,False,,
2368,844202,body,True,남성,G
2369,844202,comment,False,,
2370,844202,comment,False,,
2371,844202,comment,False,,
2372,844202,comment,True,여성,A
2373,844202,comment,False,,
2374,844202,comment,False,,
2375,844202,comment,True,여성,A
2376,844202,comment,False,,
2377,844202,comment,True,여성,"A,C"
2378,844202,comment,False,,
2379,844202,comment,False,,
2380,844202,comment,False,,
2381,844202,comment,True,남성,"A,C"
2382,844202,comment,True,남성,"A,C"
2383,844202,comment,False,,
